text,AC,ACP,label
"The portion sizes here are huge, and the sushi is good.",food,positive,3.0
"The production is a symphony, alot of fun to experience.The food sublime for the most part.",food,positive,3.0
The steak was very fatty and the sauce was overpowering and not very tasty.,food,negative,1.0
"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",food,negative,1.0
"Good food at the restaurant (a bit expensive, but great if you want to impress your date).",food,positive,3.0
"otherwise, good stuff for late nite eats.",food,positive,3.0
I'm partial to the Gnocchi.,food,positive,3.0
The drinks are always welll made and wine selection is fairly priced.,food,positive,3.0
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,food,positive,3.0
A little overpriced but worth it once you take a bite.,food,positive,3.0
He has visited Thailand and is quite expert on the cuisine.,food,positive,3.0
The wine list is interesting and has many good values.,food,positive,3.0
We had the lobster sandwich and it was FANTASTIC.,food,positive,3.0
"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!",food,negative,1.0
THE FOOD PORTIONS ARE REALLY LARGE.,food,positive,3.0
Best drumsticks over rice and sour spicy soup in town!,food,positive,3.0
"Try the crunchy tuna, it is to die for.",food,positive,3.0
Pair you food with the excellent beers on tap or their well priced wine list.,food,positive,3.0
The food was bland oily.,food,negative,1.0
My friend's food was also the complete opposite of what it's supposed to taste like (aND look like).,food,negative,1.0
"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",food,negative,1.0
"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",food,neutral,2.0
"For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.",food,positive,3.0
And they provided a delicious dessert on the house!,food,positive,3.0
"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",food,negative,1.0
He was terribly thirsty after the meal too.,food,negative,1.0
"They did not have mayonnaise, forgot our toast, left out ingredients (ie cheese in an omelet), below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it.",food,negative,1.0
"If it isn't for the food (A+++), it must be the service or the ambience.",food,positive,3.0
And its absolutely DELICIOUS.,food,positive,3.0
"Good spreads, great beverage selections and bagels really tasty.",food,positive,3.0
"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.",food,negative,1.0
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,food,positive,3.0
like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan.,food,negative,1.0
Even the pasta is delicious here (a rarity in New York pizza restaurants).,food,positive,3.0
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",food,negative,1.0
"The food was really good, I had the onion soup and it was one of the best ever.",food,positive,3.0
The service was excellent and the food was delicious.,food,positive,3.0
"Their sushi, Kamikaze and other Rolls are fresh and well presented.",food,positive,3.0
Hats off to the chef.,food,positive,3.0
So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,food,positive,3.0
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",food,positive,3.0
"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.",food,negative,1.0
