text,AC,ACP,label
I had a great experience.,anecdotes/miscellaneous,positive,3
Suan was a recommendation that I am glad we heeded.,anecdotes/miscellaneous,positive,3
Would NEVER go back there.,anecdotes/miscellaneous,negative,1
I love the place.,anecdotes/miscellaneous,positive,3
"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",anecdotes/miscellaneous,positive,3
"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",anecdotes/miscellaneous,positive,3
Satisfying.,anecdotes/miscellaneous,positive,3
this is can became on e of the NY Italian Food fare institutions.,anecdotes/miscellaneous,neutral,2
instead ordered an ice cold beer which to me works with indian.,anecdotes/miscellaneous,neutral,2
"Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.",anecdotes/miscellaneous,positive,3
"No, really.",anecdotes/miscellaneous,neutral,2
How do you rate home?,anecdotes/miscellaneous,positive,3
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,anecdotes/miscellaneous,negative,1
"That place was awesome,,,  sally !",anecdotes/miscellaneous,positive,3
"As we were leaving, the couple standing by the door said to another waiter, we're not in a hurry.",anecdotes/miscellaneous,neutral,2
"My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.",anecdotes/miscellaneous,positive,3
during happy hour!,anecdotes/miscellaneous,neutral,2
Ruby Foo's is a tourist trap.,anecdotes/miscellaneous,negative,1
I can't wait for the nex time.,anecdotes/miscellaneous,positive,3
Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.,anecdotes/miscellaneous,negative,1
"i have eaten here a handful of times, for no reason besides sheer convenience.",anecdotes/miscellaneous,neutral,2
I would recommend this place to anyone and would without a doubt come again.,anecdotes/miscellaneous,positive,3
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",anecdotes/miscellaneous,positive,3
Good for dates or with friends.,anecdotes/miscellaneous,positive,3
My girlfiends and I ate at O.G. again last night.,anecdotes/miscellaneous,neutral,2
The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,anecdotes/miscellaneous,positive,3
"So I've never actually been to M proper, but I've had it delivered a few times.",anecdotes/miscellaneous,neutral,2
Just ignore the trendy wannabes.,anecdotes/miscellaneous,negative,1
"if this happens, just ask for real naan.",anecdotes/miscellaneous,neutral,2
We visit at least once a month.,anecdotes/miscellaneous,neutral,2
I liked this place the first time but doubt I will ever return.,anecdotes/miscellaneous,negative,1
My friends and I showed up on a Sat.,anecdotes/miscellaneous,neutral,2
Go here.,anecdotes/miscellaneous,positive,3
I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,anecdotes/miscellaneous,positive,3
And comparing it to the Chinatown restaurants is simply not fair.,anecdotes/miscellaneous,neutral,2
i went to utsav about a yr ago with my family.,anecdotes/miscellaneous,neutral,2
This was a great surprise.,anecdotes/miscellaneous,positive,3
"No food snobs allowed, this place is for people who appreciate good food.",anecdotes/miscellaneous,neutral,2
Have frequented 'ino for several years and the food remains excellent.,anecdotes/miscellaneous,positive,3
"If you were there when it first opened, give this restaurant a second chance.",anecdotes/miscellaneous,positive,3
I loved everythig about it-especially the shows and actors.,anecdotes/miscellaneous,positive,3
One of my favorite places in Manhattan.,anecdotes/miscellaneous,positive,3
Went to Village last night for my birthday.,anecdotes/miscellaneous,neutral,2
Authentic bistro!,anecdotes/miscellaneous,positive,3
I was pleasantly suprised.,anecdotes/miscellaneous,positive,3
"The food was just OK, I would never go back.",anecdotes/miscellaneous,negative,1
And I've been to many NYC delis.,anecdotes/miscellaneous,neutral,2
Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.,anecdotes/miscellaneous,neutral,2
"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.",anecdotes/miscellaneous,positive,3
"We parked on the block of Nina's the place looked nice, with people obviously enjoying their pizzas.",anecdotes/miscellaneous,positive,3
"If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",anecdotes/miscellaneous,negative,1
Overall a worthwhile experience.,anecdotes/miscellaneous,positive,3
The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!,anecdotes/miscellaneous,negative,1
You could get a much better dining experience for the same amount of money in a lot of other French Bistros.,anecdotes/miscellaneous,negative,1
I definitely wouldn't go back.,anecdotes/miscellaneous,negative,1
Saul is the best restaurant on Smith Street and in Brooklyn.,anecdotes/miscellaneous,positive,3
"There was a small wait, but shorter than I expected.",anecdotes/miscellaneous,neutral,2
"This place started off a little iffy, but is now one of my favorite indian restaurants in NYC (and I'm indian, so I should know).",anecdotes/miscellaneous,positive,3
"It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.",anecdotes/miscellaneous,positive,3
Perhaps the last reviewer (who stated she was treated with attitude) lives in a parallel universe because I have never had anything but a perfect experience at Yasuda.,anecdotes/miscellaneous,negative,1
"So close, but not good enough.",anecdotes/miscellaneous,negative,1
There is usually a wait but it is well worth it.,anecdotes/miscellaneous,positive,3
I've had to wait only a few times during lunch but this place is definitely worth the wait.,anecdotes/miscellaneous,positive,3
"Judging from previous posts this used to be a good place, but not any longer.",anecdotes/miscellaneous,negative,1
"came here for restaurant week, didn't save much, but it was still great.",anecdotes/miscellaneous,positive,3
The website and rating makes this place look wonderful but in reality it was very disappointing.,anecdotes/miscellaneous,negative,1
"The food is definitely good, but I left a bit disappointed.",anecdotes/miscellaneous,negative,1
"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",anecdotes/miscellaneous,negative,1
"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.",anecdotes/miscellaneous,negative,1
